Date,Open,High,Low,Close,Adj Close
2021-04-14,8593.25,8614.22,8550.42,8558.16,8558.16
2021-04-13,8568.41,8605.49,8556.86,8592.25,8592.25
2021-04-12,8557.22,8571.7,8536.71,8564.03,8564.03
2021-04-09,8497.76,8566.46,8497.16,8565.57,8565.57
2021-04-08,8484.88,8501.91,8469.5,8499.85,8499.85
2021-04-07,8450.44,8468.56,8438.03,8462.18,8462.18
2021-04-06,8452.92,8475,8437.58,8449.54,8449.54
2021-04-05,8367.25,8468.81,8367.25,8457.4,8457.4
2021-04-01,8279.75,8337.48,8279.75,8335.91,8335.91
2021-03-31,8226.77,8282.99,8226.49,8238.48,8238.48
2021-03-30,8218.03,8227.48,8178.81,8208.1,8208.1
2021-03-29,8229.55,8255.47,8175.83,8233.24,8233.24
2021-03-26,8121.33,8246.9,8121.33,8240.38,8240.38
2021-03-25,8042.96,8125.98,7990.02,8105.51,8105.51
2021-03-24,8126.82,8172.74,8062.95,8063,8063
2021-03-23,8162.98,8186.75,8088.51,8106.83,8106.83
2021-03-22,8119.17,8199.5,8114.38,8169.14,8169.14
2021-03-19,8112.22,8147.38,8057.74,8112.13,8112.13
2021-03-18,8195.02,8228.18,8106.64,8116.17,8116.17
2021-03-17,8186.47,8257.23,8158.06,8237.35,8237.35
2021-03-16,8236.19,8251.49,8194.41,8213.63,8213.63
2021-03-15,8172.49,8228.38,8132.22,8226.32,8226.32
2021-03-12,8133.9,8176.01,8114.76,8172.9,8172.9
2021-03-11,8113.28,8205.85,8113.28,8162.58,8162.58
2021-03-10,8063.94,8116.45,8051.18,8078.05,8078.05
2021-03-09,7980.49,8087.84,7980.49,8029.2,8029.2
2021-03-08,7964.14,8040.07,7912.34,7916.41,7916.41
2021-03-05,7858.8,7979.17,7727.67,7958.98,7958.98
2021-03-04,7910.12,7961.43,7712.97,7806.45,7806.45
2021-03-03,8002.9,8024.06,7909.86,7911.21,7911.21
2021-03-02,8084.6,8090.06,8012.84,8015.54,8015.54
2021-03-01,7957.96,8107.01,7957.96,8080.78,8080.78
2021-02-26,7951.84,7995.85,7848.05,7892.81,7892.81
2021-02-25,8108.58,8127.41,7897.98,7929.56,7929.56
2021-02-24,8020.3,8134.03,7991.14,8127.38,8127.38
2021-02-23,7985.76,8066.25,7879.38,8036.06,8036.06
2021-02-22,8044.55,8080.47,8022.63,8025.81,8025.81
2021-02-19,8117.6,8136.75,8081.47,8087.68,8087.68
2021-02-18,8106.15,8118.78,8042.5,8102.24,8102.24
2021-02-17,8111.32,8142.49,8074.51,8137.88,8137.88
2021-02-16,8153.69,8175.83,8121.47,8139.16,8139.16
2021-02-12,8094.81,8147.26,8083.61,8142.79,8142.79
2021-02-11,8104.25,8124,8050.71,8104.19,8104.19
2021-02-10,8111.66,8133.31,8037.52,8089.11,8089.11
2021-02-09,8090.18,8106.25,8074.04,8091.7,8091.7
2021-02-08,8051.75,8099.41,8051.75,8099.33,8099.33
2021-02-05,8022.02,8055.57,8015.14,8039.67,8039.67
2021-02-04,7935.06,8008.41,7935.06,8007.62,8007.62
2021-02-03,7941.73,7956.68,7893.06,7920.85,7920.85
2021-02-02,7841.58,7947.56,7841.58,7912.87,7912.87
2021-02-01,7716.04,7825.95,7704.89,7804.31,7804.31
2021-01-29,7812.94,7812.94,7639.4,7681.01,7681.01
2021-01-28,7765.84,7920.18,7765.84,7831.22,7831.22
2021-01-27,7932.67,7932.67,7717.66,7754.74,7754.74
2021-01-26,7986.68,8001.99,7955.36,7959.1,7959.1
2021-01-25,7963.33,7978.91,7850.6,7970.92,7970.92
2021-01-22,7947.95,7964.63,7919.75,7942.2,7942.2
2021-01-21,7975.19,7983.28,7949.7,7966.11,7966.11
2021-01-20,7889.27,7979.26,7889.27,7962.92,7962.92
2021-01-19,7818.26,7864.88,7815.26,7853.47,7853.47
2021-01-15,7832.13,7832.13,7751.66,7789.79,7789.79
2021-01-14,7886.27,7903.98,7840.56,7846.1,7846.1
2021-01-13,7859.01,7897.71,7837.12,7874.75,7874.75
2021-01-12,7857.6,7876.47,7806.15,7856.72,7856.72
2021-01-11,7860.76,7891.07,7831.67,7853.45,7853.45
2021-01-08,7885.36,7909.32,7820.38,7905.28,7905.28
2021-01-07,7780.35,7876.67,7780.35,7861.1,7861.1
2021-01-06,7744.43,7744.43,7744.43,7744.43,7744.43
2021-01-05,7640.77,7722.69,7635.64,7700.34,7700.34
2021-01-04,7777.41,7788.35,7567.08,7645.27,7645.27
2020-12-31,7712.24,7767.17,7699.05,7759.35,7759.35
2020-12-30,7717.67,7735.04,7705.32,7709.1,7709.1
2020-12-29,7745.38,7757.76,7690.22,7697.93,7697.93
2020-12-28,7689.64,7725.74,7689.64,7715.1,7715.1
2020-12-24,7629.75,7649.79,7620.12,7648.39,7648.39
2020-12-23,7627.67,7664.44,7619.82,7620.63,7620.63
2020-12-22,7637.18,7637.48,7591.91,7614.83,7614.83
2020-12-21,7608.11,7646.22,7509.69,7630.07,7630.07
2020-12-18,7686.56,7695.16,7611.18,7659.75,7659.75
2020-12-17,7667.96,7691.2,7662.29,7686.18,7686.18
2020-12-16,7631.65,7662.65,7615.79,7641.82,7641.82
2020-12-15,7570.02,7629.65,7556.01,7628.28,7628.28
2020-12-14,7588.2,7634.3,7530.21,7530.87,7530.87
2020-12-11,7547.24,7567.43,7500.48,7562.46,7562.46
2020-12-10,7553.35,7593.32,7524.94,7571.87,7571.87
2020-12-09,7649.51,7662.45,7555.71,7581.06,7581.06
2020-12-08,7601.8,7654.16,7593.28,7641.43,7641.43
2020-12-07,7625.71,7631.24,7593.11,7620,7620
2020-12-04,7576.61,7634.81,7576.61,7634.77,7634.77
2020-12-03,7570.66,7600.41,7548.24,7567.44,7567.44
2020-12-02,7539.35,7574.03,7521.57,7570.76,7570.76
2020-12-01,7522.3,7589.22,7522.3,7556.51,7556.51
2020-11-30,7497.94,7497.94,7416.46,7472.06,7472.06
2020-11-27,7505.77,7517.66,7486.95,7505.38,7505.38
2020-11-25,7498.76,7498.76,7462.17,7486.68,7486.68
2020-11-24,7413.97,7512.14,7413.97,7498.29,7498.29
2020-11-23,7356.72,7403.7,7327.75,7378.94,7378.94
2020-11-20,7381.65,7385.6,7335.75,7336.76,7336.76
2020-11-19,7340.55,7393.59,7309.2,7386.86,7386.86
2020-11-18,7448.67,7463.07,7356.81,7357.34,7357.34
2020-11-17,7443.64,7469.99,7399.21,7442.04,7442.04
2020-11-16,7421.66,7478.34,7421.66,7476.79,7476.79
2020-11-13,7323.46,7408.11,7323.46,7390.61,7390.61
2020-11-12,7343.57,7356.58,7252.72,7290.69,7290.69
2020-11-11,7343.21,7380.13,7330.44,7362.65,7362.65
2020-11-10,7302.06,7330.83,7237.7,7306.75,7306.75
2020-11-09,7382.81,7511.31,7311.15,7315.77,7315.77
2020-11-06,7228.26,7254.24,7178.81,7230.51,7230.51
2020-11-05,7180.78,7269.9,7180.78,7231.67,7231.67
2020-11-04,7016.15,7179.92,7014.63,7092.3,7092.3
2020-11-03,6871.53,6981.17,6871.53,6939.3,6939.3
2020-11-02,6788.96,6858.65,6755.13,6817.89,6817.89
2020-10-30,6783.49,6806.43,6660.69,6734.84,6734.84
2020-10-29,6748.97,6880.28,6713.58,6816.79,6816.79
2020-10-28,6882.88,6882.88,6731.9,6735.75,6735.75
2020-10-27,7007.8,7020.45,6978.18,6982.14,6982.14
2020-10-26,7086.5,7086.5,6928.88,7003.21,7003.21
2020-10-23,7134.8,7137.66,7084.8,7135.81,7135.81
2020-10-22,7080.3,7125.47,7032.96,7111.17,7111.17
2020-10-21,7082.61,7133.86,7068.59,7073.65,7073.65
2020-10-20,7081.37,7158.67,7073.88,7089.06,7089.06
2020-10-19,7192.99,7210.94,7041.71,7055.58,7055.58
2020-10-16,7192.66,7238.33,7170.73,7172.7,7172.7
2020-10-15,7110.62,7183.39,7084.63,7171.61,7171.61
2020-10-14,7237.56,7263.23,7165.71,7182.38,7182.38
2020-10-13,7275,7275,7206.83,7229.55,7229.55
2020-10-12,7205.03,7307.55,7205.03,7275.43,7275.43
2020-10-09,7121.98,7168.48,7118.69,7157.94,7157.94
2020-10-08,7069.58,7096.1,7056.97,7095.4,7095.4
2020-10-07,6965.12,7050.9,6965.12,7036.89,7036.89
2020-10-06,7014.74,7061.56,6903.47,6916.43,6916.43
2020-10-05,6929.14,7015.99,6929.14,7014.17,7014.17
2020-10-02,6870.09,6932.14,6839.04,6889.6,6889.6
2020-10-01,6966.63,6989.43,6916.53,6956.2,6956.2
2020-09-30,6874.01,6981.61,6872.5,6918.83,6918.83
2020-09-29,6893.74,6908.12,6845.82,6861.96,6861.96
2020-09-28,6857.87,6913.07,6855.9,6894.27,6894.27
2020-09-25,6657.83,6802.14,6642.04,6784.95,6784.95
2020-09-24,6635.98,6744,6602.36,6678.04,6678.04
2020-09-23,6828.92,6835.21,6649.24,6657.82,6657.82
2020-09-22,6778.33,6828.67,6727.32,6819.08,6819.08
2020-09-21,6757.35,6757.35,6641.33,6748.08,6748.08
2020-09-18,6904.68,6913.83,6771.06,6826.72,6826.72
2020-09-17,6882.96,6940.99,6845.9,6903.82,6903.82
2020-09-16,7015.21,7051.51,6960.53,6962.29,6962.29
2020-09-15,7007.77,7031.43,6969.87,6994.33,6994.33
2020-09-14,6916.83,6997.51,6916.83,6957.91,6957.91
2020-09-11,6892.34,6924.81,6805.53,6868.22,6868.22
2020-09-10,7015.06,7041.75,6844.42,6864.23,6864.23
2020-09-09,6926.86,7039.71,6920.95,6986.76,6986.76
2020-09-08,6930.72,6946.92,6843.17,6848.42,6848.42
2020-09-04,7098.38,7150.44,6886.63,7043.62,7043.62
2020-09-03,7326.76,7326.93,7044.82,7101.38,7101.38
2020-09-02,7282.28,7373.35,7265.2,7358.49,7358.49
2020-09-01,7206.9,7249.21,7180.76,7246.37,7246.37
2020-08-31,7211.47,7221.83,7177.81,7192.11,7192.11
2020-08-28,7179.73,7209.56,7158.42,7207.1,7207.1
2020-08-27,7159.38,7192.73,7125.35,7158.18,7158.18
2020-08-26,7086.68,7150.52,7075,7145.77,7145.77
2020-08-25,7057.84,7074.57,7037.16,7073.6,7073.6
2020-08-24,7021.07,7048.82,7010.91,7048.17,7048.17
2020-08-21,6954.39,6982.97,6941,6977.27,6977.27
2020-08-20,6901.52,6963.52,6889.85,6952.92,6952.92
2020-08-19,6967.07,6981.41,6920.37,6930.8,6930.8
2020-08-18,6954.69,6971.02,6920.08,6960.3,6960.3
2020-08-17,6940.89,6954.67,6937.54,6943.22,6943.22
2020-08-14,6915.68,6935.89,6901.28,6924.28,6924.28
2020-08-13,6923.97,6953.27,6904.49,6924.96,6924.96
2020-08-12,6886.36,6952.81,6886.36,6937.44,6937.44
2020-08-11,6915.89,6937.66,6825.8,6840.67,6840.67
2020-08-10,6886.5,6901.1,6845.07,6895.59,6895.59
2020-08-07,6853.6,6879.03,6830.55,6876.65,6876.65
2020-08-06,6817.56,6874.68,6807.27,6870.86,6870.86
2020-08-05,6804.89,6832.09,6804.89,6826.22,6826.22
2020-08-04,6748.58,6783.11,6741.29,6782.6,6782.6
2020-08-03,6745.17,6774.85,6737.72,6758.2,6758.2
2020-07-31,6708.41,6711.95,6606.32,6709.81,6709.81
2020-07-30,6628.36,6667.65,6572.89,6658.02,6658.02
2020-07-29,6617.99,6694.93,6617.99,6682.01,6682.01
2020-07-28,6632.45,6651.76,6595.32,6599.97,6599.97
2020-07-27,6602.76,6647.04,6591.33,6642.89,6642.89
2020-07-24,6600.16,6617.8,6562.16,6594.1,6594.1
2020-07-23,6708.82,6725.83,6608.63,6635.04,6635.04
2020-07-22,6673.92,6724.05,6670.3,6717.29,6717.29
2020-07-21,6701.75,6719.65,6659.26,6678.74,6678.74
2020-07-20,6610.96,6681.34,6592.38,6667.45,6667.45
2020-07-17,6610.79,6629.68,6573.14,6611.86,6611.86
2020-07-16,6577.96,6602.63,6557.93,6592.75,6592.75
2020-07-15,6613.88,6639.09,6562.23,6615.07,6615.07
2020-07-14,6439.77,6562.42,6412.2,6555.4,6555.4
2020-07-13,6570.03,6631.95,6456.91,6467.84,6467.84
2020-07-10,6462.2,6532.45,6429,6528.96,6528.96
2020-07-09,6510.74,6518.14,6387.14,6461.31,6461.31
2020-07-08,6461.56,6499.78,6427.68,6496.14,6496.14
2020-07-07,6488.87,6525.06,6441.37,6445.59,6445.59
2020-07-06,6465.99,6519.42,6465.99,6516.05,6516.05
2020-07-02,6442.08,6487.36,6402.9,6414.16,6414.16
2020-07-01,6363.41,6409.19,6353.66,6383.76,6383.76
2020-06-30,6249.07,6374.34,6245.77,6351.67,6351.67
2020-06-29,6183.81,6255.38,6145.2,6254.78,6254.78
2020-06-26,6294.89,6295.83,6155.32,6163.5,6163.5
2020-06-25,6240.35,6321.05,6194.08,6316.45,6316.45
2020-06-24,6378.88,6379.72,6210.55,6247.66,6247.66
2020-06-23,6428.62,6461.52,6405.06,6413.44,6413.44
2020-06-22,6337.9,6392.14,6307.12,6385.91,6385.91
2020-06-19,6431.83,6460.76,6314.75,6344.7,6344.7
2020-06-18,6351.5,6389.08,6334.84,6379.56,6379.56
2020-06-17,6421.9,6432.06,6364.36,6375.54,6375.54
2020-06-16,6411.39,6456.98,6301.28,6398.58,6398.58
2020-06-15,6130.27,6306.22,6073.52,6279.4,6279.4
2020-06-12,6288.27,6323.53,6111.71,6227.42,6227.42
2020-06-11,6393.85,6393.85,6141.39,6145.3,6145.3
2020-06-10,6577.08,6596.98,6512.07,6529.42,6529.42
2020-06-09,6576.83,6596.03,6535.54,6564.27,6564.27
2020-06-08,6548.95,6615.55,6541.09,6615.4,6615.4
2020-06-05,6475.01,6572.61,6475.01,6536.58,6536.58
2020-06-04,6367.92,6403.37,6324.65,6369.54,6369.54
2020-06-03,6340.63,6406.18,6340.63,6389.67,6389.67
2020-06-02,6270.18,6303.14,6243.41,6303,6303
2020-06-01,6216.8,6264.66,6202.37,6251.48,6251.48
2020-05-29,6188.67,6237.49,6134.34,6227.81,6227.81
2020-05-28,6231.52,6276.6,6184.06,6197.02,6197.02
2020-05-27,6167.5,6209.63,6073.62,6209.38,6209.38
2020-05-26,6143.73,6179.26,6111.39,6118.54,6118.54
2020-05-22,6029.02,6046.83,5999.56,6044.16,6044.16
2020-05-21,6072.78,6090.21,6008.7,6028.93,6028.93
2020-05-20,6039,6093.5,6039,6075.76,6075.76
2020-05-19,6027.58,6059.52,5973.95,5975.15,5975.15
2020-05-18,5956.05,6066.75,5956.05,6037.9,6037.9
2020-05-15,5783.88,5855.53,5757.16,5852.84,5852.84
2020-05-14,5710.9,5829.71,5654.23,5829.33,5829.33
2020-05-13,5855.4,5871.93,5707.06,5761.7,5761.7
2020-05-12,6005.42,6018.26,5863.64,5863.68,5863.68
2020-05-11,5955.3,6014.08,5930.79,5985.66,5985.66
2020-05-08,5941.7,5989.36,5929.74,5984.55,5984.55
2020-05-07,5878.15,5926.28,5874.72,5884.14,5884.14
2020-05-06,5886.04,5902.31,5813.6,5815.17,5815.17
2020-05-05,5856.48,5916.31,5845.98,5855.58,5855.58
2020-05-04,5746.52,5806.19,5711.56,5803.12,5803.12
2020-05-01,5856.87,5856.87,5760.09,5778.53,5778.53
2020-04-30,5982.4,5982.4,5904.07,5944.68,5944.68
2020-04-29,5956.78,6031.08,5943.98,5999.74,5999.74
2020-04-28,5939.22,5961.25,5838.71,5844.18,5844.18
2020-04-27,5826.3,5893.78,5822.81,5874.94,5874.94
2020-04-24,5740.46,5801.03,5697.88,5789.65,5789.65
2020-04-23,5735.79,5805.96,5703.04,5710.04,5710.04
2020-04-22,5689.34,5742.24,5665.2,5712.65,5712.65
2020-04-21,5682.88,5684.2,5565.13,5584.44,5584.44
2020-04-20,5806.83,5854.32,5755.55,5761,5761
2020-04-17,5800.32,5875.29,5776.76,5865.9,5865.9
2020-04-16,5712.16,5726.79,5640.71,5712.6,5712.6
2020-04-15,5704.59,5716.83,5635.33,5679.53,5679.53
2020-04-14,5723.54,5818.91,5723.54,5807.1,5807.1
2020-04-13,5676.64,5676.64,5551.75,5634.15,5634.15
2020-04-09,5665.38,5750.09,5635.76,5691.54,5691.54
2020-04-08,5477.04,5630.93,5432.83,5609.55,5609.55
2020-04-07,5585.12,5619.67,5420.98,5423.52,5423.52
2020-04-06,5258,5458.89,5251.12,5432.17,5432.17
2020-04-03,5128.72,5175.91,5017.12,5075.16,5075.16
2020-04-02,5013.08,5165.25,5007.49,5152.47,5152.47
2020-04-01,5092.85,5143.14,4989.73,5036.64,5036.64
2020-03-31,5330.56,5384.49,5241.81,5269.2,5269.2
2020-03-30,5216.48,5364.43,5188.56,5354.39,5354.39
2020-03-27,5209.27,5331.64,5136.56,5179.92,5179.92
2020-03-26,5098.02,5374.26,5097.61,5360.49,5360.49
2020-03-25,5009.1,5240.72,4906.7,5045.35,5045.35
2020-03-24,4778.12,4992.57,4778.12,4987.8,4987.8
2020-03-23,4668.16,4688.56,4466.72,4559.5,4559.5
2020-03-20,4955.9,4998.66,4678.65,4697.09,4697.09
2020-03-19,4876.73,5026.33,4727.02,4909.13,4909.13
2020-03-18,4964.01,4998.63,4646.56,4885.78,4885.78
2020-03-17,4941.9,5203.15,4822.7,5152.83,5152.83
2020-03-16,5110.69,5221.49,4850.64,4861.22,4861.22
2020-03-13,5235.63,5522.89,5077.69,5522.85,5522.85
2020-03-12,5357.82,5417.62,5049.06,5051.97,5051.97
2020-03-11,5753.21,5753.21,5512.87,5581.76,5581.76
2020-03-10,5728.15,5868.12,5566.34,5868.11,5868.11
2020-03-09,5830.58,5830.58,5567.82,5591.74,5591.74
2020-03-06,6013.8,6078.39,5906.62,6050.8,6050.8
2020-03-05,6260.91,6275.08,6106.71,6155.58,6155.58
2020-03-04,6198.66,6371.85,6175.66,6370.35,6370.35
2020-03-03,6301.52,6383.33,6057.83,6112.07,6112.07
2020-03-02,6052.69,6289.28,5993.85,6288.64,6288.64
2020-02-28,5935.79,6022.82,5811.55,6011.73,6011.73
2020-02-27,6231.1,6301.14,6059.73,6060.67,6060.67
2020-02-26,6387.21,6473.67,6324.42,6339.38,6339.38
2020-02-25,6588.63,6604.37,6344.18,6363.37,6363.37
2020-02-24,6626.46,6630.77,6539.51,6561.94,6561.94
2020-02-21,6834.88,6835.05,6769.93,6788.6,6788.6
2020-02-20,6875.21,6892.91,6795.02,6860.52,6860.52
2020-02-19,6874.75,6901.42,6871.58,6886.47,6886.47
2020-02-18,6850.51,6862.64,6823.25,6853.04,6853.04
2020-02-14,6868.46,6873.65,6844.51,6872.68,6872.68
2020-02-13,6842.58,6881.31,6831.77,6858.92,6858.92
2020-02-12,6849.73,6871.93,6848.3,6867.92,6867.92
2020-02-11,6840.1,6859.81,6813.45,6823.59,6823.59
2020-02-10,6743.13,6811.98,6742.09,6811.83,6811.83
2020-02-07,6777.17,6788.8,6749.97,6761.26,6761.26
2020-02-06,6794.89,6800.99,6773.51,6796.64,6796.64
2020-02-05,6753.11,6778.82,6730.53,6772.98,6772.98
2020-02-04,6663,6716.39,6663,6697.49,6697.49
2020-02-03,6571.68,6638.02,6571.68,6598.63,6598.63
2020-01-31,6666.38,6666.38,6529.57,6551,6551
2020-01-30,6613.27,6673.09,6585.79,6668.52,6668.52
2020-01-29,6679.29,6687.44,6643.84,6646.69,6646.69
2020-01-28,6609.89,6671.65,6605.81,6652.3,6652.3
2020-01-27,6593.11,6616.64,6568.37,6585.95,6585.95
2020-01-24,6767.61,6767.7,6662.93,6691.22,6691.22
2020-01-23,6732.24,6754.53,6704.12,6752.09,6752.09
2020-01-22,6760.69,6776.35,6740.43,6743.9,6743.9
2020-01-21,6742.18,6759.97,6733.31,6741.71,6741.71
2020-01-17,6747.4,6759.9,6737.68,6759.51,6759.51
2020-01-16,6705.27,6733.79,6705.27,6733.35,6733.35
2020-01-15,6662.99,6696.27,6660.18,6677.25,6677.25
2020-01-14,6669.12,6687.15,6652.7,6664.66,6664.66
2020-01-13,6639.63,6674.14,6634.28,6674.13,6674.13
2020-01-10,6661.28,6663.68,6618.81,6627.87,6627.87
2020-01-09,6629.23,6648.57,6624.65,6646.84,6646.84
2020-01-08,6571.82,6629.61,6568.16,6601.15,6601.15
2020-01-07,6578.23,6584.36,6559.19,6568.74,6568.74
2020-01-06,6528.24,6587.31,6522.34,6586.54,6586.54
2020-01-03,6546.09,6586.25,6538.17,6563.32,6563.32
2020-01-02,6582.55,6609.67,6564.02,6609.29,6609.29
